timestamp,symbol,price
1646971200000,BTC,39108.99
1647003600000,BTC,39196.99
1647057600000,BTC,39193.8
1647090000000,BTC,38497.01
1647144000000,BTC,38167.61
1647176400000,BTC,38835.69
1647230400000,BTC,38767.4
1647262800000,BTC,38875.61
1647316800000,BTC,39177.73
1647349200000,BTC,40391.06
1647403200000,BTC,41025.46
1647435600000,BTC,41037.11
1647489600000,BTC,40555.62
1647522000000,BTC,40466.85
1647576000000,BTC,41815.86
1647608400000,BTC,41888.88
1647662400000,BTC,41969.76
1647694800000,BTC,41687.52
1647748800000,BTC,40861.3
1647781200000,BTC,41243.07
1647835200000,BTC,42240.26
1647867600000,BTC,42983.63
1647921600000,BTC,42101.27
1647954000000,BTC,42396.13
1648008000000,BTC,42754.74
1648040400000,BTC,42838.58
1648094400000,BTC,43984.86
1648126800000,BTC,44869.62
1648180800000,BTC,44439.25
1648213200000,BTC,44391.91
1648267200000,BTC,44725.15
1648299600000,BTC,44463.2
1648353600000,BTC,47058.74
1648386000000,BTC,47234.17
1648440000000,BTC,47367.16
1648472400000,BTC,47875.36
1648526400000,BTC,47468.07
1648558800000,BTC,47330.68
1648612800000,BTC,47108.13
1648645200000,BTC,47421.06
1648699200000,BTC,44600.0
1648731600000,BTC,45263.72
1648785600000,BTC,46618.39
1648818000000,BTC,46747.56
1648872000000,BTC,45964.35
1648904400000,BTC,46409.2
1648958400000,BTC,46019.34
1648990800000,BTC,46007.21
1649044800000,BTC,46666.7
1649077200000,BTC,46779.64
1649131200000,BTC,45193.4
1649163600000,BTC,44775.37
1649217600000,BTC,43304.16
1649250000000,BTC,43546.77
1649304000000,BTC,43627.54
1649336400000,BTC,43164.27
1649390400000,BTC,42400.01
1649422800000,BTC,42520.02
1649476800000,BTC,42810.85
1649509200000,BTC,42589.85
1649563200000,BTC,42096.93
1649595600000,BTC,41141.4
1649649600000,BTC,39750.0
1649682000000,BTC,40620.0
1649736000000,BTC,40086.76
1649768400000,BTC,39731.63
1649822400000,BTC,41339.6
1649854800000,BTC,41148.61
1649908800000,BTC,40199.81
1649941200000,BTC,40148.58
1649995200000,BTC,40437.47
1650027600000,BTC,40469.61
1650081600000,BTC,40253.71
1650114000000,BTC,40434.12
1650168000000,BTC,39837.45
1650200400000,BTC,39422.62
1650254400000,BTC,40709.48
1650286800000,BTC,40969.71
1650340800000,BTC,41406.0
1650373200000,BTC,42142.91
1650427200000,BTC,41711.06
1650459600000,BTC,42692.86
1650513600000,BTC,40503.04
1650546000000,BTC,40418.75
1650600000000,BTC,39482.0
1650632400000,BTC,39718.39
1650686400000,BTC,39780.94
1650718800000,BTC,39594.54
1650772800000,BTC,39260.92
1650805200000,BTC,38815.71
1650859200000,BTC,40541.18
1650891600000,BTC,40289.49
1650945600000,BTC,38344.79
1650978000000,BTC,38888.19
1651032000000,BTC,39352.25
1651064400000,BTC,39539.75
1651118400000,BTC,39514.57
1651150800000,BTC,38914.6
1651204800000,BTC,38659.72
1651237200000,BTC,38547.1
1651291200000,BTC,38045.62
1651323600000,BTC,37966.07
1651377600000,BTC,38666.89
1651410000000,BTC,38492.39
1651464000000,BTC,38475.81
1651496400000,BTC,38430.0
1651550400000,BTC,38006.52
1651582800000,BTC,38960.26
1651636800000,BTC,39722.88
1651669200000,BTC,39494.61
1651723200000,BTC,36439.91
1651755600000,BTC,35813.29
1651809600000,BTC,35792.55
1651842000000,BTC,36020.56
1651896000000,BTC,34479.62
1651928400000,BTC,34619.53
1651982400000,BTC,33553.73
1652014800000,BTC,32850.0
1652068800000,BTC,31328.7
1652101200000,BTC,32159.77
1652155200000,BTC,31202.34
1652187600000,BTC,29258.68
1652241600000,BTC,28257.39
1652274000000,BTC,28296.93
1652328000000,BTC,30485.68
1652360400000,BTC,30687.14
1652414400000,BTC,29525.0
1652446800000,BTC,29023.33
1652500800000,BTC,29690.3
1652533200000,BTC,30258.24
1652587200000,BTC,30283.7
1652619600000,BTC,29875.67
1652673600000,BTC,30325.87
1652706000000,BTC,30541.03
1652760000000,BTC,29802.78
1652792400000,BTC,29520.05
1652846400000,BTC,29164.51
1652878800000,BTC,29452.0
1652932800000,BTC,30135.17
1652965200000,BTC,30233.69
1653019200000,BTC,29233.57
1653051600000,BTC,29252.74
1653105600000,BTC,29327.69
1653138000000,BTC,30134.74
1653192000000,BTC,30141.4
1653224400000,BTC,30355.75
1653278400000,BTC,29289.62
1653310800000,BTC,29221.68
1653364800000,BTC,30145.88
1653397200000,BTC,29538.91
1653451200000,BTC,29802.96
1653483600000,BTC,28909.96
1653537600000,BTC,29003.18
1653570000000,BTC,29227.21
1653624000000,BTC,28785.15
1653656400000,BTC,28943.86
1653710400000,BTC,28959.53
1653742800000,BTC,29355.13
1653796800000,BTC,30343.45
1653829200000,BTC,30509.71
1653883200000,BTC,31764.22
1653915600000,BTC,31601.17
1653969600000,BTC,31597.63
1654002000000,BTC,31725.72
1654056000000,BTC,29694.26
1654088400000,BTC,30046.31
1654142400000,BTC,30510.74
1654174800000,BTC,29500.72
1654228800000,BTC,29530.01
1654261200000,BTC,29512.16
1654315200000,BTC,29737.91
1654347600000,BTC,29697.09
1654401600000,BTC,31231.91
1654434000000,BTC,31386.85
1654488000000,BTC,29561.06
1654520400000,BTC,29479.93
1654574400000,BTC,29992.74
1654606800000,BTC,30126.75
1654660800000,BTC,30273.22
1654693200000,BTC,30075.56
1654747200000,BTC,30091.32
1654779600000,BTC,29612.32
1654833600000,BTC,29248.27
1654866000000,BTC,28447.51
1654920000000,BTC,27528.12
1654952400000,BTC,27401.76
1655006400000,BTC,25475.63
1655038800000,BTC,23619.33
1655092800000,BTC,22084.74
1655125200000,BTC,22115.67
1655179200000,BTC,21429.19
1655211600000,BTC,21162.1
1655265600000,BTC,22183.3
1655298000000,BTC,21121.02
1655352000000,BTC,20359.99
1655384400000,BTC,20621.76
1655438400000,BTC,20431.92
1655470800000,BTC,19125.73
1655524800000,BTC,18276.72
1655557200000,BTC,19322.49
1655611200000,BTC,19957.03
1655643600000,BTC,20539.82
1655697600000,BTC,20595.92
1655730000000,BTC,21089.77
1655784000000,BTC,20294.76
1655816400000,BTC,20364.74
1655870400000,BTC,20204.02
1655902800000,BTC,20548.33
1655956800000,BTC,21061.29
1655989200000,BTC,21196.1
1656043200000,BTC,21293.75
1656075600000,BTC,21115.24
1656129600000,BTC,21412.36
1656162000000,BTC,21450.49
1656216000000,BTC,21166.08
1656248400000,BTC,21216.25
1656302400000,BTC,20710.45
1656334800000,BTC,20938.11
1656388800000,BTC,20267.28
1656421200000,BTC,19990.72
1656475200000,BTC,20050.72
1656507600000,BTC,19191.25
1656561600000,BTC,19713.14
1656594000000,BTC,19258.66
1656633600000,BTC,19254.9
1656648000000,BTC,19104.61
1656720000000,BTC,19220.19
1656734400000,BTC,19247.0
1656806400000,BTC,19291.37
1656820800000,BTC,19082.8
1656892800000,BTC,20205.45
1656907200000,BTC,20284.73
1656979200000,BTC,20159.6
1656993600000,BTC,19930.98
1657065600000,BTC,20543.96
1657080000000,BTC,20460.5
1657152000000,BTC,21612.5
1657166400000,BTC,22121.93
1657238400000,BTC,21607.45
1657252800000,BTC,21590.71
1657324800000,BTC,21576.63
1657339200000,BTC,21286.09
1657411200000,BTC,20835.45
1657425600000,BTC,20532.02
1657497600000,BTC,19947.28
1657512000000,BTC,19927.75
1657584000000,BTC,19311.11
1657598400000,BTC,19460.12
1657670400000,BTC,20232.15
1657684800000,BTC,20198.58
1657756800000,BTC,20578.3
1657771200000,BTC,20601.92
1657843200000,BTC,20826.27
1657857600000,BTC,20738.72
1657929600000,BTC,21198.04
1657944000000,BTC,21323.75
1658016000000,BTC,20786.36
1658030400000,BTC,21282.72
1658102400000,BTC,22440.9
1658116800000,BTC,21896.87
1658188800000,BTC,23399.05
1658203200000,BTC,23448.41
1658275200000,BTC,23217.92
1658289600000,BTC,22773.11
1658361600000,BTC,23162.89
1658376000000,BTC,22917.76
1658448000000,BTC,22679.04
1658462400000,BTC,22806.96
1658534400000,BTC,22455.42
1658548800000,BTC,22336.03
1658620800000,BTC,22581.43
1658635200000,BTC,21857.54
1658707200000,BTC,21306.58
1658721600000,BTC,21147.15
1658793600000,BTC,21273.71
1658808000000,BTC,21076.57
1658880000000,BTC,22961.77
1658894400000,BTC,23126.1
1658966400000,BTC,23860.0
1658980800000,BTC,23921.33
1659052800000,BTC,23812.3
1659067200000,BTC,23814.05
1659139200000,BTC,23642.72
1659153600000,BTC,23756.67
1659225600000,BTC,23312.81
1659240000000,BTC,23383.41
1659312000000,BTC,23276.49
1659326400000,BTC,22859.5
1659398400000,BTC,22991.85
1659412800000,BTC,22864.2
1659484800000,BTC,22838.65
1659499200000,BTC,23081.34
1659571200000,BTC,22626.02
1659585600000,BTC,23179.92
1659657600000,BTC,23316.92
1659672000000,BTC,23178.2
1659744000000,BTC,22937.5
1659758400000,BTC,23000.17
1659830400000,BTC,23181.96
1659844800000,BTC,23311.85
1659916800000,BTC,23823.56
1659931200000,BTC,23832.79
1660003200000,BTC,23151.43
1660017600000,BTC,22868.54
1660089600000,BTC,23962.89
1660104000000,BTC,24335.23
1660176000000,BTC,23959.54
1660190400000,BTC,24030.73
1660262400000,BTC,24414.77
1660276800000,BTC,24814.58
1660348800000,BTC,24451.27
1660363200000,BTC,24587.33
1660435200000,BTC,24305.76
1660449600000,BTC,24867.57
1660521600000,BTC,24100.0
1660536000000,BTC,24091.49
1660608000000,BTC,23868.75
1660622400000,BTC,24008.36
1660694400000,BTC,23349.04
1660708800000,BTC,23442.4
1660780800000,BTC,23202.58
1660795200000,BTC,22771.98
1660867200000,BTC,20837.7
1660881600000,BTC,21150.62
1660953600000,BTC,21138.33
1660968000000,BTC,21213.37
1661040000000,BTC,21436.84
1661054400000,BTC,21414.95
1661126400000,BTC,21397.75
1661140800000,BTC,21241.87
1661212800000,BTC,21519.66
1661227200000,BTC,21271.33
1661299200000,BTC,21368.63
1661313600000,BTC,21464.46
1661385600000,BTC,21566.42
1661400000000,BTC,21557.88
1661472000000,BTC,20241.43
1661486400000,BTC,20210.84
1661558400000,BTC,20034.85
1661572800000,BTC,20000.59
1661644800000,BTC,19549.6
1661659200000,BTC,19853.4
1661731200000,BTC,20291.72
1661745600000,BTC,20268.62
1661817600000,BTC,19800.79
1661832000000,BTC,20413.79
1661904000000,BTC,20055.37
1661918400000,BTC,20022.02
1661990400000,BTC,20120.31
1662004800000,BTC,20165.78
1662076800000,BTC,19949.67
1662091200000,BTC,19898.38
1662163200000,BTC,19833.37
1662177600000,BTC,19779.5
1662249600000,BTC,20008.78
1662264000000,BTC,19884.33
1662336000000,BTC,19787.24
1662350400000,BTC,19776.36
1662422400000,BTC,18789.63
1662436800000,BTC,18745.23
1662508800000,BTC,19288.33
1662523200000,BTC,19212.78
1662595200000,BTC,19322.82
1662609600000,BTC,19947.26
1662681600000,BTC,21369.23
1662696000000,BTC,21310.48
1662768000000,BTC,21649.02
1662782400000,BTC,21555.8
1662854400000,BTC,21845.19
1662868800000,BTC,21663.36
1662940800000,BTC,22407.24
1662955200000,BTC,22219.6
1663027200000,BTC,20171.63
1663041600000,BTC,20325.02
1663113600000,BTC,20233.65
1663128000000,BTC,20024.79
1663200000000,BTC,19704.24
1663214400000,BTC,19750.72
1663286400000,BTC,19802.21
1663300800000,BTC,19878.47
1663372800000,BTC,20122.63
1663387200000,BTC,19996.07
1663459200000,BTC,19420.1
1663473600000,BTC,18781.55
1663545600000,BTC,19534.28
1663560000000,BTC,19371.9
1663632000000,BTC,18881.55
1663646400000,BTC,19027.62
1663718400000,BTC,18428.01
1663732800000,BTC,18682.02
1663804800000,BTC,19400.33
1663819200000,BTC,19388.47
1663891200000,BTC,19290.89
1663905600000,BTC,19129.54
1663977600000,BTC,18924.93
1663992000000,BTC,19054.76
1664064000000,BTC,18813.98
1664078400000,BTC,18874.09
1664150400000,BTC,19228.5
1664164800000,BTC,20106.7
1664236800000,BTC,19081.94
1664251200000,BTC,18748.12
1664323200000,BTC,19411.95
1664337600000,BTC,19507.88
1664409600000,BTC,19592.0
1664424000000,BTC,19399.78
1664496000000,BTC,19427.75
1664510400000,BTC,19417.6
1664582400000,BTC,19317.82
1664596800000,BTC,19312.89
1664668800000,BTC,19061.36
1664683200000,BTC,19167.88
1664755200000,BTC,19629.01
1664769600000,BTC,19605.32
1664841600000,BTC,20340.09
1664856000000,BTC,20194.33
1664928000000,BTC,20166.09
1664942400000,BTC,20364.52
1665014400000,BTC,19961.91
1665028800000,BTC,19988.29
1665100800000,BTC,19533.17
1665115200000,BTC,19508.67
1665187200000,BTC,19415.77
1665201600000,BTC,19368.23
1665273600000,BTC,19451.77
1665288000000,BTC,19455.92
1665360000000,BTC,19131.81
1665374400000,BTC,19042.44
1665446400000,BTC,19058.9
1665460800000,BTC,19050.91
1665532800000,BTC,19157.49
1665547200000,BTC,19084.53
1665619200000,BTC,19382.69
1665633600000,BTC,19811.7
1665705600000,BTC,19184.53
1665720000000,BTC,19212.47
1665792000000,BTC,19073.57
1665806400000,BTC,19130.24
1665878400000,BTC,19263.57
1665892800000,BTC,19194.97
1665964800000,BTC,19553.51
1665979200000,BTC,19543.05
1666051200000,BTC,19333.87
1666065600000,BTC,19296.35
1666137600000,BTC,19128.09
1666152000000,BTC,19048.49
1666224000000,BTC,19046.3
1666238400000,BTC,19054.34
1666310400000,BTC,19164.81
1666324800000,BTC,19150.7
1666396800000,BTC,19204.5
1666411200000,BTC,19199.34
1666483200000,BTC,19573.16
1666497600000,BTC,19387.29
1666569600000,BTC,19334.22
1666584000000,BTC,19341.3
1666656000000,BTC,20089.09
1666670400000,BTC,20260.28
1666742400000,BTC,20772.67
1666756800000,BTC,20754.57
1666828800000,BTC,20291.12
1666843200000,BTC,20291.76
1666915200000,BTC,20595.63
1666929600000,BTC,20767.15
1667001600000,BTC,20822.1
1667016000000,BTC,20783.38
1667088000000,BTC,20630.8
1667102400000,BTC,20528.91
1667174400000,BTC,20495.6
1667188800000,BTC,20487.21
1667260800000,BTC,20476.36
1667275200000,BTC,20516.14
1667347200000,BTC,20153.13
1667361600000,BTC,20309.91
1667433600000,BTC,20200.69
1667448000000,BTC,20325.05
1667520000000,BTC,21156.18
1667534400000,BTC,21455.05
1667606400000,BTC,21302.16
1667620800000,BTC,21231.01
1667692800000,BTC,20932.0
1667707200000,BTC,20915.75
1667779200000,BTC,20500.71
1667793600000,BTC,20158.84
1667865600000,BTC,18545.44
1667880000000,BTC,18307.35
1667952000000,BTC,15880.18
1667966400000,BTC,16327.86
1668038400000,BTC,17566.09
1668052800000,BTC,16993.96
1668124800000,BTC,16939.88
1668139200000,BTC,16841.32
1668211200000,BTC,16761.31
1668225600000,BTC,16900.91
1668297600000,BTC,16314.8
1668312000000,BTC,16117.94
1668384000000,BTC,16596.02
1668398400000,BTC,16800.5
1668470400000,BTC,16865.94
1668484800000,BTC,16962.7
1668556800000,BTC,16628.38
1668571200000,BTC,16493.77
1668643200000,BTC,16660.05
1668657600000,BTC,16854.09
1668729600000,BTC,16677.78
1668744000000,BTC,16606.06
1668816000000,BTC,16685.2
1668830400000,BTC,16659.01
1668902400000,BTC,16247.48
1668916800000,BTC,16033.06
1668988800000,BTC,15757.05
1669003200000,BTC,15805.03
1669075200000,BTC,16192.05
1669089600000,BTC,16564.0
1669161600000,BTC,16600.38
1669176000000,BTC,16709.75
1669248000000,BTC,16577.33
1669262400000,BTC,16477.86
1669334400000,BTC,16500.31
1669348800000,BTC,16613.06
1669420800000,BTC,16454.1
1669435200000,BTC,16515.35
1669507200000,BTC,16431.66
1669521600000,BTC,16165.34
1669593600000,BTC,16212.39
1669608000000,BTC,16268.8
1669680000000,BTC,16435.01
1669694400000,BTC,16844.65
1669766400000,BTC,17167.03
1669780800000,BTC,17148.09
1669852800000,BTC,16983.99
1669867200000,BTC,16916.32
1669939200000,BTC,17097.82
1669953600000,BTC,17019.0
1670025600000,BTC,16906.6
1670040000000,BTC,16961.58
1670112000000,BTC,17113.31
1670126400000,BTC,17202.2
1670198400000,BTC,16965.97
1670212800000,BTC,17000.77
1670284800000,BTC,17091.48
1670299200000,BTC,17024.76
1670371200000,BTC,16841.44
1670385600000,BTC,16842.01
1670457600000,BTC,17233.43
1670472000000,BTC,17201.32
1670544000000,BTC,17133.65
1670558400000,BTC,17153.23
1670630400000,BTC,17140.18
1670644800000,BTC,17161.52
1670716800000,BTC,17097.65
1670731200000,BTC,16907.17
1670803200000,BTC,17215.47
1670817600000,BTC,17157.83
1670889600000,BTC,17775.73
1670904000000,BTC,17824.82
1670976000000,BTC,17803.55
1670990400000,BTC,17738.58
1671062400000,BTC,17360.02
1671076800000,BTC,17470.0
1671148800000,BTC,16637.01
1671163200000,BTC,16683.3
1671235200000,BTC,16800.01
1671249600000,BTC,16741.06
1671321600000,BTC,16746.46
1671336000000,BTC,16688.47
1671408000000,BTC,16436.21
1671422400000,BTC,16724.43
1671494400000,BTC,16908.52
1671508800000,BTC,16839.87
1671580800000,BTC,16821.03
1671595200000,BTC,16859.25
1671667200000,BTC,16823.03
1671681600000,BTC,16828.96
1671753600000,BTC,16780.59
1671768000000,BTC,16848.0
1671840000000,BTC,16849.79
1671854400000,BTC,16835.6
1671926400000,BTC,16833.7
1671940800000,BTC,16886.24
1672012800000,BTC,16908.98
1672027200000,BTC,16860.53
1672099200000,BTC,16693.68
1672113600000,BTC,16654.4
1672185600000,BTC,16533.41
1672200000000,BTC,16539.57
1672272000000,BTC,16634.93
1672286400000,BTC,16597.15
1672358400000,BTC,16585.89
1672372800000,BTC,16550.0
1672444800000,BTC,16529.0
1672459200000,BTC,16520.78
1672531200000,BTC,16612.45
1672545600000,BTC,16652.94
1672617600000,BTC,16666.61
1672632000000,BTC,16682.83
1672704000000,BTC,16674.15
1672718400000,BTC,16856.99
1672790400000,BTC,16854.3
1672804800000,BTC,16872.74
1672876800000,BTC,16826.69
1672963200000,BTC,16952.92
1673049600000,BTC,16946.56
1673136000000,BTC,17127.57
1673222400000,BTC,17180.0
1673308800000,BTC,17442.95
1673395200000,BTC,17949.47
1673481600000,BTC,18855.23
1673568000000,BTC,19934.04
1673654400000,BTC,20961.71
1673740800000,BTC,20895.0
1673827200000,BTC,21191.65
1673913600000,BTC,21141.43
1674000000000,BTC,20680.0
1674086400000,BTC,21087.22
1674172800000,BTC,22686.63
1674259200000,BTC,22790.41
1674345600000,BTC,22721.82
1674432000000,BTC,22916.75
1674518400000,BTC,22645.03
1674604800000,BTC,23054.33
1674691200000,BTC,23013.37
1674777600000,BTC,23075.34
1674864000000,BTC,23031.37
1674950400000,BTC,23761.08
1675036800000,BTC,22829.24
1675123200000,BTC,23138.09
1675209600000,BTC,23715.81
1675296000000,BTC,23486.51
1675382400000,BTC,23443.73
1675468800000,BTC,23344.6
1675555200000,BTC,22942.21
1675641600000,BTC,22763.32
1675728000000,BTC,23253.86
1675814400000,BTC,22975.33
1675900800000,BTC,21796.38
1675987200000,BTC,21632.82
1676073600000,BTC,21859.91
1676160000000,BTC,21784.4
1676246400000,BTC,21788.17
1676332800000,BTC,22213.76
1676419200000,BTC,24327.71
1676505600000,BTC,23520.73
1676592000000,BTC,24583.56
1676678400000,BTC,24633.13
1676764800000,BTC,24289.53
1676851200000,BTC,24837.6
1676937600000,BTC,24450.5
1677024000000,BTC,24187.13
1677110400000,BTC,23948.04
1677196800000,BTC,23192.31
1677283200000,BTC,23170.88
1677369600000,BTC,23552.6
1677456000000,BTC,23494.73
1677542400000,BTC,23129.61
1677628800000,BTC,23652.59
1677715200000,BTC,23468.44
1677801600000,BTC,22502.71
1677888000000,BTC,22350.02
1677974400000,BTC,22428.34
1678060800000,BTC,22441.68
1678147200000,BTC,22211.93
1678233600000,BTC,21704.4
1678320000000,BTC,20289.98
1678406400000,BTC,20215.95
1678492800000,BTC,21051.13
1678579200000,BTC,22413.76
1678665600000,BTC,24236.61
1678752000000,BTC,24767.85
1678838400000,BTC,24386.43
1678924800000,BTC,25051.75
1679011200000,BTC,27450.84
1679097600000,BTC,26979.65
1679184000000,BTC,28049.39
1679270400000,BTC,27816.33
1679356800000,BTC,28209.0
1679443200000,BTC,27333.35
1679529600000,BTC,28351.42
1679616000000,BTC,27500.0
1679702400000,BTC,27493.93
1679788800000,BTC,28007.1
1679875200000,BTC,27144.17
1679961600000,BTC,27285.38
1680048000000,BTC,28326.4
1680134400000,BTC,27940.68
1680220800000,BTC,28486.15
1680307200000,BTC,28473.97
1680393600000,BTC,28200.01
1680480000000,BTC,27818.03
1680566400000,BTC,28177.43
1680652800000,BTC,28185.13
1680739200000,BTC,28050.03
1680825600000,BTC,27927.1
1680912000000,BTC,27960.67
1680998400000,BTC,28333.21
1681084800000,BTC,29654.49
1681171200000,BTC,30241.58
1681257600000,BTC,29903.38
1681344000000,BTC,30412.51
1681430400000,BTC,30484.98
1681516800000,BTC,30300.91
1681603200000,BTC,30307.98
1681689600000,BTC,29441.89
1681776000000,BTC,30374.65
1681862400000,BTC,28814.64
1681948800000,BTC,28200.0
1682035200000,BTC,27244.77
1682121600000,BTC,27818.97
1682208000000,BTC,27582.73
1682294400000,BTC,27510.9
1682380800000,BTC,28301.98
1682467200000,BTC,28421.91
1682553600000,BTC,29479.05
1682640000000,BTC,29341.78
1682726400000,BTC,29247.28
1682812800000,BTC,29241.04
1682899200000,BTC,28109.71
1682985600000,BTC,28677.24
1683072000000,BTC,29021.44
1683158400000,BTC,28846.43
1683244800000,BTC,29537.6
1683331200000,BTC,28899.81
1683417600000,BTC,28437.03
1683504000000,BTC,27692.9
1683590400000,BTC,27648.34
1683676800000,BTC,27617.75
1683763200000,BTC,26995.01
1683849600000,BTC,26812.0
1683936000000,BTC,26782.72
1684022400000,BTC,26924.18
1684108800000,BTC,27164.65
1684195200000,BTC,27045.29
1684281600000,BTC,27403.13
1684368000000,BTC,26830.67
1684454400000,BTC,26892.16
1684540800000,BTC,27112.19
1684627200000,BTC,26756.46
1684713600000,BTC,26850.36
1684800000000,BTC,27226.73
1684886400000,BTC,26333.63
1684972800000,BTC,26481.84
1685059200000,BTC,26728.43
1685145600000,BTC,26864.66
1685232000000,BTC,28085.33
1685318400000,BTC,27743.95
1685404800000,BTC,27701.82
1685491200000,BTC,27215.54
1685577600000,BTC,26826.55
1685664000000,BTC,27253.37
1685750400000,BTC,27080.27
1685836800000,BTC,27117.48
1685923200000,BTC,25736.82
1686009600000,BTC,27243.06
1686096000000,BTC,26353.27
1686182400000,BTC,26513.29
1686268800000,BTC,26482.95
1686355200000,BTC,25854.62
1686441600000,BTC,25936.51
1686528000000,BTC,25902.21
1686614400000,BTC,25929.3
1686700800000,BTC,25133.3
1686787200000,BTC,25574.55
1686873600000,BTC,26330.38
1686960000000,BTC,26512.13
1687046400000,BTC,26344.16
1687132800000,BTC,26840.33
1687219200000,BTC,28318.74
1687305600000,BTC,29990.01
1687392000000,BTC,29886.95
1687478400000,BTC,30699.65
1687564800000,BTC,30545.4
1687651200000,BTC,30487.47
1687737600000,BTC,30273.01
1687824000000,BTC,30702.15
1687910400000,BTC,30086.55
1687996800000,BTC,30455.0
1688083200000,BTC,30469.21
1688169600000,BTC,30587.76
1688256000000,BTC,30619.22
1688342400000,BTC,31150.55
1688428800000,BTC,30777.2
1688515200000,BTC,30511.45
1688601600000,BTC,29930.1
1688688000000,BTC,30356.53
1688774400000,BTC,30291.66
1688860800000,BTC,30171.36
1688947200000,BTC,30425.19
1689033600000,BTC,30620.56
1689120000000,BTC,30385.01
1689206400000,BTC,31476.8
1689292800000,BTC,30336.28
1689379200000,BTC,30314.16
1689465600000,BTC,30242.46
1689552000000,BTC,30146.57
1689638400000,BTC,29869.79
1689724800000,BTC,29918.87
1689811200000,BTC,29808.88
1689897600000,BTC,29909.75
1689984000000,BTC,29794.88
1690070400000,BTC,30091.38
1690156800000,BTC,29180.0
1690243200000,BTC,29240.34
1690329600000,BTC,29350.0
1690416000000,BTC,29222.89
1690502400000,BTC,29322.06
1690588800000,BTC,29360.35
1690675200000,BTC,29279.53
1690761600000,BTC,29231.36
1690848000000,BTC,29710.8
1690934400000,BTC,29160.85
1691020800000,BTC,29191.59
1691107200000,BTC,29083.9
1691193600000,BTC,29051.37
1691280000000,BTC,29040.8
1691366400000,BTC,29177.31
1691452800000,BTC,29770.14
1691539200000,BTC,29565.98
1691625600000,BTC,29429.13
1691712000000,BTC,29405.78
1691798400000,BTC,29417.82
1691884800000,BTC,29277.61
1691971200000,BTC,29409.95
1692057600000,BTC,29176.91
1692144000000,BTC,28700.99
1692230400000,BTC,26638.33
1692316800000,BTC,26052.31
1692403200000,BTC,26101.01
1692489600000,BTC,26187.84
1692576000000,BTC,26120.3
1692662400000,BTC,26043.37
1692748800000,BTC,26428.87
1692835200000,BTC,26180.07
1692921600000,BTC,26054.63
1693008000000,BTC,26006.3
1693094400000,BTC,26094.1
1693180800000,BTC,26111.79
1693267200000,BTC,27718.13
1693353600000,BTC,27292.39
1693440000000,BTC,25931.59
1693526400000,BTC,25798.11
1693612800000,BTC,25864.1
1693699200000,BTC,25965.54
1693785600000,BTC,25813.54
1693872000000,BTC,25782.7
1693958400000,BTC,25752.41
1694044800000,BTC,26248.67
1694131200000,BTC,25908.81
1694217600000,BTC,25898.47
1694304000000,BTC,25827.13
1694390400000,BTC,25161.59
1694476800000,BTC,25846.09
1694563200000,BTC,26228.01
1694649600000,BTC,26532.34
1694736000000,BTC,26605.46
1694822400000,BTC,26558.6
